id,side,bucket,text,query
15306268,right,DJI,COL brand VAL DJI COL title VAL Mavic 2 Part11 Car Charger COL description VAL Mavic 2 Part11 Car Charger COL price VAL 1248 COL priceCurrency VAL ZAR,DJI Mavic 2 Part11 Car Charger
26301462,right,Sigma,COL brand VAL Sigma COL title VAL Sigma 35mm F1.4 DG Art HSM EOS Mount Lens COL description VAL Sigma 35mm F1.4 DG Art HSM EOS Mount Lens COL price VAL 1059 COL priceCurrency VAL AUD,Sigma Sigma 35mm F1.4 DG Art HSM EOS Mount Lens
28284405,right,Sony,COL brand VAL Sony COL title VAL Sony SEL-70200G FE 70-200 mm F4 Lens COL description VAL  COL price VAL 7699 COL priceCurrency VAL TRY,Sony Sony SEL-70200G FE 70-200 mm F4 Lens
18666720,right,Corsair,COL brand VAL Corsair COL title VAL Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case COL description VAL Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case COL price VAL 179.99 COL priceCurrency VAL USD,Corsair Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case
31886989,right,ASUS,"COL brand VAL ASUS COL title VAL Asus ROG Strix X570-F Gaming ATX - motherboard COL description VAL Buy Asus ROG Strix X570-F Gaming ATX - motherboard at multitronic.fi, as well as find price, description and specifications online. COL price VAL  COL priceCurrency VAL ",ASUS Asus ROG Strix X570-F Gaming ATX - motherboard
61787029,right,_none,"COL brand VAL  COL title VAL 014 Traveler's Notebook Regular- Refill - Kraft Paper Notebook COL description VAL The Midori Traveler's Notebook Kraft Paper Notebook Refill consists of 32 sheets, or 64 pages, made of blank, brown kraft paper. If white paper feels stifling to creative journaling, this Kraft Paper Notebook is a perfect alternative to feed your creativity. The refill fits perfectly inside the regular size Midori Traveler's Notebook.How to JoinSeveral Refills Into a Midori Traveler'sNotebook COL price VAL 8.0 COL priceCurrency VAL USD",014 Traveler's Notebook Regular- Refill - Kraft Paper Notebook
54685720,right,Shimano,COL brand VAL Shimano COL title VAL Shimano Shimano Cn-Hg901 11-Spd Chain Xtr / Dura Ace W/ Quick Link COL description VAL BIKE CHAIN COL price VAL 69.99 COL priceCurrency VAL AUD,Shimano Shimano Shimano Cn-Hg901 11-Spd Chain Xtr / Dura Ace W/ Quick Link
98859135,right,Znaka: Originlne,COL brand VAL Znaka: Originlne COL title VAL Originlny toner CANON CRG-707 C (Azrov) COL description VAL Originlny spotrebn materil pre tlaiarne CANON COL price VAL 77.9 COL priceCurrency VAL EUR,Znaka: Originlne Originlny toner CANON CRG-707 C (Azrov)
22007806,right,Maxxis,"COL brand VAL Maxxis COL title VAL Maxxis Maxxis Minion DHR II Tire: 29 x 2.40"", Folding, 60tpi, 3C MaxxGrip 2- Ply, Tubeless Ready, Wide Trail, Black COL description VAL  COL price VAL 90.00 COL priceCurrency VAL USD","Maxxis Maxxis Maxxis Minion DHR II Tire: 29 x 2.40"", Folding, 60tpi, 3C MaxxGrip 2- Ply, Tubeless Ready, Wide Trail, Black"
35410623,right,Daniel Wellington,"COL brand VAL Daniel Wellington COL title VAL Daniel Wellington Unisex Classic Sheffield 36mm Rose Gold Black DW00100036 COL description VAL Daniel Wellington Quartz Watch Classic Sheffield 0508DW with black leather strap, Egg shell whitened dial with rose gold tone markers and hands, Rose gold stainless case, Water-resistant to 30 metres, Quartz analogue movement, Rose gold stainless buckle with etched DW logo design. Daniel Wellington watches are thin and elegant with a clean minimilistic design, set on classic Nato straps. Daniel Wellington watches are perfect for any event and include a range of Nato straps with a strong British feel. The Nato strap is considered stronger and more water resistant than other materials and was worn by James Bond in the film, 'Goldfinger'. COL price VAL 89.00 COL priceCurrency VAL GBP",Daniel Wellington Daniel Wellington Unisex Classic Sheffield 36mm Rose Gold Black DW00100036
62242632,right,Epson,COL brand VAL Epson COL title VAL Epson Blekk Svart T7031 L - WP4000/4500 COL description VAL  COL price VAL 445 COL priceCurrency VAL NOK,Epson Epson Blekk Svart T7031 L - WP4000/4500
21506250,right,Audio-Technica,COL brand VAL Audio-Technica COL title VAL Casti Hi-Fi Audio-Technica ATH-AD500X COL description VAL  COL price VAL 599 COL priceCurrency VAL RON,Audio-Technica Casti Hi-Fi Audio-Technica ATH-AD500X
3223487,right,SAMSUNG,"COL brand VAL SAMSUNG COL title VAL SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM COL description VAL SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM COL price VAL 89.99 COL priceCurrency VAL USD","SAMSUNG SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM"
47282882,right,SanDisk,COL brand VAL SanDisk COL title VAL SanDisk Ultra SDXC Memory Card 100MBs Class 10 UHS-I 256GB COL description VAL The SanDisk Ultra SDXC Memory Card 100MBs Class 10 UHS-I 256GB can capture in Full HD with ultra-fast read speeds COL price VAL 52.59 COL priceCurrency VAL GBP,SanDisk SanDisk Ultra SDXC Memory Card 100MBs Class 10 UHS-I 256GB
18960736,right,Ubiquiti,"COL brand VAL Ubiquiti COL title VAL Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack COL description VAL Ideal fordeployments that either need a weatherproof access point or standard 802.3ac PoE/802.3at Power over Ethernet, the Ubiquiti UAP-AC-HD UniFi boasts a 5Ghz speed of 1733 Mbps and simultaneous dual-band operation with 4x4 MIMO in both the 2.4 GHz and 5 GHz bands. This is a 5 pack. COL price VAL 1365.99 COL priceCurrency VAL GBP",Ubiquiti Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack
14224876,right,Cooler Master,"COL brand VAL Cooler Master COL title VAL Cooler Master MasterCase H500 IRON GREY ATX Mid-Tower, Tempered Glass Panel, two 200mm RGB fans with Controller and Case Handle for Transport COL description VAL Mesh and Transparent Options Included Two 200mm RGB Fans and Controller Clear View Inside Radiator Support Covers for Clean Building Top Magnetic Filter Case Handle for Transport. COL price VAL 9949.00 COL priceCurrency VAL INR","Cooler Master Cooler Master MasterCase H500 IRON GREY ATX Mid-Tower, Tempered Glass Panel, two 200mm RGB fans with Controller and Case Handle for Transport"
3762458,right,_none,COL brand VAL  COL title VAL DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR COL description VAL  COL price VAL  COL priceCurrency VAL ,DS-7216HQHI-K1 Hikvision 16 cs. TurboHD DVR
56831449,right,SRAM,"COL brand VAL SRAM COL title VAL SRAM SRAM NX Eagle PG-1230 12-Speed Cassette COL description VAL Ride anywhere with the wide-range PG-1230, 11- to 50-tooth Eagle cassette. COL price VAL 129.95 COL priceCurrency VAL CAD",SRAM SRAM SRAM NX Eagle PG-1230 12-Speed Cassette
50005399,right,Corsair,COL brand VAL Corsair COL title VAL CORSAIR 8Gbx1 DDR4 3000Mhz Ram CMK8GX4M1D3000C16 VENGEANCE LPX Gaming RAM COL description VAL CORSAIR 8Gbx1 DDR4 3000Mhz Ram CMK8GX4M1D3000C16 VENGEANCE LPX Gaming RAM COL price VAL 0 COL priceCurrency VAL TRY,Corsair CORSAIR 8Gbx1 DDR4 3000Mhz Ram CMK8GX4M1D3000C16 VENGEANCE LPX Gaming RAM
16403660,right,Adata,"COL brand VAL Adata COL title VAL XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD COL description VAL (Solid, 3.0, 1000, 3D, Adata, Drive), Express, GB, Lite, M.2, NVMe, PCI, SSD, SX6000, State, TLC, XPG, drive, internal, solid, state COL price VAL 129.95 COL priceCurrency VAL EUR",Adata XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD
84249757,right,Cooler Master,COL brand VAL Cooler Master COL title VAL Cooler Master MasterCase H500 ARGB Mesh Mid Tower ATX Case TG MCM-H500-IGNN-S01 | PCByte COL description VAL Mesh & Transparent Front PanelDual 200mm ARGB FansARGB Lighting SystemTempered Glass Side PanelCase Handle COL price VAL 169.0 COL priceCurrency VAL AUD,Cooler Master Cooler Master MasterCase H500 ARGB Mesh Mid Tower ATX Case TG MCM-H500-IGNN-S01 | PCByte
69866884,right,Lexmark,COL brand VAL Lexmark COL title VAL Lexmark Toner Sort 3.5k - E360/E460 Return COL description VAL  COL price VAL 949 COL priceCurrency VAL DKK,Lexmark Lexmark Toner Sort 3.5k - E360/E460 Return
98124674,right,Samsung,"COL brand VAL Samsung COL title VAL Samsung T7 Blue 2TB Portable SSD USB-C/A Gen2 COL description VAL 2TB Samsung T7 MU-PC2T0H/WW, Portable External SSD, USB 3.2 Gen2/Type-C, Bus Powered, Blue COL price VAL 341.99 COL priceCurrency VAL GBP",Samsung Samsung T7 Blue 2TB Portable SSD USB-C/A Gen2
18862066,right,Crucial,COL brand VAL Crucial COL title VAL Crucial MX500 M.2 2280 500GB Internal SSD 560MB/s CT500MX500SSD4 | PCByte COL description VAL Capacity: 500GBForm Factor : M.2(2280)Read : 560 MB/sWrite : 510 MB/sInterface: SATA III 6Gb/s COL price VAL 85.0 COL priceCurrency VAL AUD,Crucial Crucial MX500 M.2 2280 500GB Internal SSD 560MB/s CT500MX500SSD4 | PCByte
48102422,right,Razer,"COL brand VAL Razer COL title VAL Razer Viper Mini Ultra-Lightweight USB RGB Optical Gaming Mouse (RZ01-03250100-R3M1) COL description VAL Razer Viper Mini Ultra-Lightweight USB Optical Gaming Mouse, 8500 DPI OPTICAL SENSOR, 6 PROGRAMMABLE BUTTONS, 100% PTFE MOUSE FEET, ON-BOARD MEMORY PROFILE COL price VAL 44.952 COL priceCurrency VAL GBP",Razer Razer Viper Mini Ultra-Lightweight USB RGB Optical Gaming Mouse (RZ01-03250100-R3M1)
47293324,right,Evans,"COL brand VAL Evans COL title VAL Evans EC2 Clear Drum Head, 8 Inch COL description VAL Evans clear EC2 series features two plies of 7mil film with optimized attack, tone, length of sustain and ease of tuning for each size head. The Sound Shaping Technology (SST) Edge Control ring mounted on the underside delivers an extremely well balanced and pre-EQ'd sound across the full kit by varying the size of the ring for each different head size.Evans Level 360 technology is incorporated to extend the level playing surface of the drumhead, 360 degrees around the drum. The vertically enhanced collar design guarantees even contact with the critical bearing edge of the drum shell, resulting in: ease of tuning, extended pitch range and optimum quality of sound. Evans Level 360 technology resolves the age-old dilemma of traditional synthetic heads consistently not fitting the drum shell without using considerable force. COL price VAL $13.99 COL priceCurrency VAL USD","Evans Evans EC2 Clear Drum Head, 8 Inch"
18567164,right,Shimano,"COL brand VAL Shimano COL title VAL Dura-Ace 9100 11-Speed Cassette 11-25T COL description VAL ##Shimano Dura-Ace 9100 11-Speed Cassette 11-25TImprove your shifting efficiency with the Shimano Dura-Ace 9100 11-Speed Cassette 11-25T. This pro-level cassette is ultra-lightweight and features Shimano's rider tuned gearing for smooth shifting no matter what ratio you are running. The spider is constructed from a carbon fibre reinforced polymer (CFRP) and alloy combination, making it super-light, stiff and durable. Five titanium sprockets on this 11-speed cassette ensure longevity while keeping the weight low. COL price VAL 199 COL priceCurrency VAL GBP",Shimano Dura-Ace 9100 11-Speed Cassette 11-25T
51033513,right,Razer,COL brand VAL Razer COL title VAL Razer Viper Ultimate & Mouse Dock COL description VAL  COL price VAL 3550 COL priceCurrency VAL MDL,Razer Razer Viper Ultimate & Mouse Dock
62807515,right,Bosch,"COL brand VAL Bosch COL title VAL Bosch KGN34NWEAG 60cm Frost Free Fridge Freezer COL description VAL Innovative Cooling FeaturesThanks to Bosch’s FreshSense technology, the KGN34NWEAG has sensors which monitor and control the perfect climate for your compartments, meaning your food can maintain an even temperature and retain more flavour. Plus, with the Multi Airflow System, this fridge freezer maintains an even air distribution for longer freshness, and ensures that smells aren’t transferred between foods.As the Bosch KGN34NWEAG has No Frost technology, your fridge freezer will be completely free of ice, and you’ll never have to worry about manually defrosting your appliance again.Do you find it difficult to read the expiry date on items you’ve bought? With the handy LED light, your food is kept in the spotlight, so you can see your contents’ every detail.Superb Storage OptionsThe fridge has four glass shelves, one salad bin, and three door balconies, making it easier for you to store foods such as milk and eggs. For even more cooling space, there are three clear drawers in the freezer, so you won’t need to rummage through, seeing clearly what you have inside.Plus, the four star rated freezer has 128 litres of space, so you’ll be able to store leftovers and ice-cream tubs effortlessly. It also has a storage period of up to 19 hours in case of power failure, to keep your food safe.Finished in a sleek white design and with reversible doors, the KGN34NWEAG will fit seamlessly anywhere in your kitchen. What’s more, this Bosch fridge freezer has an energy rating of A++, to be kinder on the environment as well as your wallet.With a capacity of 324 litres, this freestanding fridge freezer has plenty of storage space for your groceries. Fantastic cooling technology on the Bosch KGN34NWEAG makes it the perfect addition for your home. Why not add one to your basket today? COL price VAL 449.00 COL priceCurrency VAL GBP",Bosch Bosch KGN34NWEAG 60cm Frost Free Fridge Freezer
81603750,right,NEW ERA,COL brand VAL NEW ERA COL title VAL Czapka New Era 39THIRTY New York Yankees - 10298279 COL description VAL  COL price VAL 136.41 COL priceCurrency VAL PLN,NEW ERA Czapka New Era 39THIRTY New York Yankees - 10298279
10373250,right,TP-Link,COL brand VAL TP-Link COL title VAL Access Point TP-Link 450MBPS TL-WA901ND Wireless COL description VAL  COL price VAL 0.0 COL priceCurrency VAL BRL,TP-Link Access Point TP-Link 450MBPS TL-WA901ND Wireless
5137860,right,Brother,"COL brand VAL Brother COL title VAL Brother HL-L8360CDW Laser Printer COL description VAL Need Help with your purchase? If you have any questions regarding any of our products or services, please feel free to contact us. 1300 765 575 03 9703 255 support@cartridgesdirect.com.au Find out more Delivery and Shipping Information Terms and Conditions COL price VAL 588.76 COL priceCurrency VAL AUD",Brother Brother HL-L8360CDW Laser Printer
81441228,right,TP-Link,"COL brand VAL TP-Link COL title VAL T1700G-28TQ GE/XG/SMA/24, Switch COL description VAL  COL price VAL 91684 COL priceCurrency VAL ","TP-Link T1700G-28TQ GE/XG/SMA/24, Switch"
75384375,right,Epson,COL brand VAL Epson COL title VAL Epson T7891 Black Cart - Compatible COL description VAL Epson T7891 Black Cart - Compatible COL price VAL 12.93 COL priceCurrency VAL GBP,Epson Epson T7891 Black Cart - Compatible
80529811,right,Ubiquiti Networks (UBNT),COL brand VAL Ubiquiti Networks (UBNT) COL title VAL Ubiquiti UniFi G3 Bullet Video Camera COL description VAL Ubiquiti UniFi G3 Bullet Video Camera (1080p HD 30 FPS) COL price VAL 167.42 COL priceCurrency VAL GBP,Ubiquiti Networks (UBNT) Ubiquiti UniFi G3 Bullet Video Camera
44884689,right,GIGABYTE,COL brand VAL GIGABYTE COL title VAL Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11G COL description VAL Features Powered by GeForce® RTX 2080 Ti Integrated with 11GB GDDR6 352-bit memory interface WINDFORCE Stack 3X 100mm Fan Cooling System with RGB light reinvented 7 Video Outputs Metal Back Plate with RGB AORUS LOGO Illumination Built for Extreme Overclocking 16+3 Power Phases 4 Years Warranty (Online registration required) Core Clock 1770 MHz (Reference Card : 1545 MHz) COOLING SYSTEM AORUS COL price VAL 108000 COL priceCurrency VAL INR,GIGABYTE Gigabyte AORUS GeForce RTX™ 2080 Ti XTREME 11G
6978466,right,Logitech,"COL brand VAL Logitech COL title VAL Logitech BRIO 4K Ultra HD webcam COL description VAL Logitech BRIO 4K Ultra HD webcam COL price VAL €289,00 COL priceCurrency VAL ",Logitech Logitech BRIO 4K Ultra HD webcam
27449862,right,_none,COL brand VAL  COL title VAL Omega Seamaster DIVER 300MOMEGA CO-AXIAL MASTER CHRONOMETER 42 MM COL description VAL  COL price VAL 219000 COL priceCurrency VAL MXN,Omega Seamaster DIVER 300MOMEGA CO-AXIAL MASTER CHRONOMETER 42 MM
64003605,right,sandisk,"COL brand VAL sandisk COL title VAL SanDisk SDCZ60-064G-B35 Cruzer Glide USB Flash Drive USB 2.0 - 64 GB COL description VAL SanDisk 64gb Cruzer Glide USB 2.0Certified Refurbished by SANDISKReliable storage for photos; videos; music and other filesAvailable in capacities up to 256 GBPassword protection and file encryption with included SanDisk SecureAccess softwareThe capacity to do moreThe SanDisk Cruzer Glide USB 2.0 Flash Drive lets you store all your memories, movies, music and more with capacities ranging from 8 GB up to a huge 256 GBReliable, portable, retractable.Easily transfer and carry your content with a retractable design that keeps the connector safe.SanDisk SecureAccess software Store and protect everything, from cherished photos to sensitive work files, by password-protecting and encrypting your private content.Brand name SanDiskItem Weight 13.6 gProduct Dimensions 2.1 x 1.1 x 7.1 cmItem model number SDCZ60-064GSeries SDCZ60-064G-B35Color Black & RedForm Factor SlideScreen Size 2.4 inchesHard Drive Size64 GBOperating System Windows XP, 7, 10, mac OS X v10.5 +LinuxWarranty 3 months COL price VAL 14.99 COL priceCurrency VAL GBP",sandisk SanDisk SDCZ60-064G-B35 Cruzer Glide USB Flash Drive USB 2.0 - 64 GB
58755004,right,Corsair,"COL brand VAL Corsair COL title VAL Corsair 110R Tempered Glass Mid-Tower ATX Case COL description VAL Product InformationA SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate builds easier to create than ever.KEEP YOUR SYSTEM CLEANRemovable dust filters in the floor, roof and front help keep your system clean long after the build is finished.UP-FRONT CONNECTIONSA front I/O panel with two USB 3.1 Type-A ports and a combined microphone/headphone jack provides easy access to your favorite devices.Item Code: CC-9011183-WWShow more; COL price VAL 51.97 COL priceCurrency VAL GBP",Corsair Corsair 110R Tempered Glass Mid-Tower ATX Case
81439789,right,_none,COL brand VAL  COL title VAL Ext. HDD LaCie Mobile Drive 2TB USB-C COL description VAL  COL price VAL 3113.00 COL priceCurrency VAL CZK,Ext. HDD LaCie Mobile Drive 2TB USB-C
149175,right,LaCie,"COL brand VAL LaCie COL title VAL LaCie Rugged USB 3.1C 4 TB 2,5'' STFS4000800 COL description VAL LaCie Rugged USB 3.1C 4 TB 2,5'' STFS4000800 COL price VAL 1176.11 COL priceCurrency VAL PLN","LaCie LaCie Rugged USB 3.1C 4 TB 2,5'' STFS4000800"
62242636,right,DJI,COL brand VAL DJI COL title VAL DJI Mavic Air Car Charger COL description VAL  COL price VAL 649 COL priceCurrency VAL SEK,DJI DJI Mavic Air Car Charger
24360041,right,BLAZE Outdoor Products,"COL brand VAL BLAZE Outdoor Products COL title VAL Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP COL description VAL Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP Also Available in Natural Gas (BLZ-2PRO-NG) Blaze presents the Blaze Professional Grill as a leader in the industry regarding the thickness of its components resulting in irrefutable durability while providing an effective cooking system. By the precision mixing of fuel... COL price VAL 2499.99 COL priceCurrency VAL USD","BLAZE Outdoor Products Blaze 2 Burner Professional Built-In Propane Gas Outdoor Grill, BLZ-2PRO-LP"
51810284,right,D-LINK,"COL brand VAL D-LINK COL title VAL D-Link Switch 24 Puertos- Red COL description VAL The DGS-1210 Series Gigabit Smart Switches with Fibre Uplinks is the latest generation of D-Link Smart Switches featuring D-Link Green 3.0 technology. The series offers a high level of energy saving and efficiency, as it also complies with the IEEE 802.3az Energy Efficient Ethernet standard. Support for IPv6 management and configurations ensures your network remains protected after the upgrade from IPv4 to IPv61. By offering multiple management options, the Smart Switches allows quick deployment, infrastructure expansion, and seamless function upgrades. Built for small and medium-sized businesses, the DGS-1210 Series Smart Switches provide functionality, security, and manageability for a fraction of the standard cost of ownership.The DGS-1210 Series Gigabit Smart Switches with Fibre Uplinks includes a range of affordable PoE-enable switches for businesses looking to power VoIP phones, wireless access points or network cameras. The DGS-1210-08P1 is a 8-port Smart PoE Switch that provides 8 PoE-enabled ports that can supply power of up to 15.4 W each. Whereas the DGS-1210-24P1 is a 24-port Smart PoE Switch that provides 12 PoE-enabled ports that can support up to 30 W of power output following IEEE 802.3at standard. The design allows more flexibility in power allocation for a variety of powered devices with affordable installation costs.Puedes obtener más información en la WEB del fabricante.Compra D-Link Switch 24 Puertosbarato en antarti.com . Tu tienda de informática online de confianza. Los mejores precios. Si lo encuentras más barato en otro lugar, por favor indícanoslo aquí.Información adicional:Garantía 2 años COL price VAL 316.5 COL priceCurrency VAL ",D-LINK D-Link Switch 24 Puertos- Red
66129710,right,Kingston,COL brand VAL Kingston COL title VAL Kingston HyperX Predator 32 GB - PC4-24000 - DIMM COL description VAL Predator 32GB 3000MHz DDR4 Kit COL price VAL 199.00 COL priceCurrency VAL EUR,Kingston Kingston HyperX Predator 32 GB - PC4-24000 - DIMM
4284864,right,Jabra,COL brand VAL Jabra COL title VAL Jabra EVOLVE 65 UC Mono Bluetooth Headset COL description VAL  COL price VAL 189 COL priceCurrency VAL USD,Jabra Jabra EVOLVE 65 UC Mono Bluetooth Headset
7717624,right,Crucial,COL brand VAL Crucial COL title VAL Crucial 8GB DDR3 1600MHz CT102464BF160B Notebook Ram COL description VAL  COL price VAL 414.14 COL priceCurrency VAL TRY,Crucial Crucial 8GB DDR3 1600MHz CT102464BF160B Notebook Ram
90603941,right,Brother,"COL brand VAL Brother COL title VAL Brother HL-L6200DW Business Laser Printer COL description VAL HL-L6200DW Business Laser Printer. The Brother HL-L6200DW monochrome laser printer is a great choice for busy offices and workgroups with higher print volumes that need a reliable printer with a low cost per page. Maximize your productivity with fast printing up to 48ppm and automatic two-sided printing, and help lower your operating costs with a super high-yield replacement toner cartridge. Reduce paper refills with a 520-sheet capacity paper tray that holds more than a ream of paper or for even greater paper capacity add optional trays for a total capacity of 1,610 sheets. Advanced security features help protect sensitive documents and prevent unauthorized printing. Plus, enjoy flexible connectivity with Gigabit Ethernet and wireless network interfaces, and convenient mobile device printing. COL price VAL 229.99 COL priceCurrency VAL USD",Brother Brother HL-L6200DW Business Laser Printer
78196838,right,Kingston,COL brand VAL Kingston COL title VAL KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series COL description VAL  COL price VAL 41.65 COL priceCurrency VAL EUR,Kingston KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series
17128193,right,Epson,COL brand VAL Epson COL title VAL Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715 COL description VAL Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715 COL price VAL 37.30 COL priceCurrency VAL GBP,Epson Epson WP4000/4500 Inkjet Cartridge High Yield Magenta. (Eiffel Tower) OEM: C13T70234010 EP48715
31177984,right,GN Netcom,"COL brand VAL GN Netcom COL title VAL Jabra EVOLVE 20 Wired Stereo Headset - Over-the-head - Supra-aural COL description VAL USB, Mini-phone - Yes COL price VAL 35.93 COL priceCurrency VAL GBP",GN Netcom Jabra EVOLVE 20 Wired Stereo Headset - Over-the-head - Supra-aural
74021002,right,RAM,"COL brand VAL RAM COL title VAL RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL COL description VAL  COL price VAL 23.80 COL priceCurrency VAL EUR","RAM RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL"
16871572,right,UBIQUITI,COL brand VAL UBIQUITI COL title VAL Ubiquiti UVC-G3-BULLET (Formerly UVC-G3-AF) UniFi Video Camera G3 1080p PoE IP Camera COL description VAL Ubiquiti UVC-G3-AF UniFi Video Camera G3 1080p PoE IP Camera COL price VAL 118.20 COL priceCurrency VAL GBP,UBIQUITI Ubiquiti UVC-G3-BULLET (Formerly UVC-G3-AF) UniFi Video Camera G3 1080p PoE IP Camera
56736608,right,Atomos,"COL brand VAL Atomos COL title VAL Atomos Coiled Full HDMI to Full HDMI Cable (30cm) - ATOMCAB010 COL description VAL Atomos ATOMCAB010 1 x coiled full HDMI to full HDMI Cable (30cm).Flexible. Reliable. Compact.This coiled HDMI cabling from Atomos provides a solid solution for reducing clutter on your rig, offering a smaller overall footprint than traditional HDMI cables provide. Length is measured at 30cm (11.8”) coiled, and about 45cm (17.7”) when extended fully. COL price VAL 29.00 COL priceCurrency VAL ",Atomos Atomos Coiled Full HDMI to Full HDMI Cable (30cm) - ATOMCAB010
21658813,right,Maxxis,COL brand VAL Maxxis COL title VAL Reifen Maxxis 29x2.30 Minion DHR II DoubleDown COL description VAL Maxxis Minion DHR II DoubleDown COL price VAL 56.50 COL priceCurrency VAL EUR,Maxxis Reifen Maxxis 29x2.30 Minion DHR II DoubleDown
41182463,right,SRAM,COL brand VAL SRAM COL title VAL SRAM Cassette Sram PG 1130 11 vitesses 11-36 COL description VAL  COL price VAL 115.99 COL priceCurrency VAL CAD,SRAM SRAM Cassette Sram PG 1130 11 vitesses 11-36
33622216,right,LINOVISION,"COL brand VAL LINOVISION COL title VAL DS-1273ZJ-140 Outdoor Indoor Wall Mount Bracket for Hikvision Dome Camera COL description VAL Package Contents:BracketScrewsWarranty:24/7 US local+ Global technical support2 year US local warrantyFree return in 30 daysImportant Notes:EmptyCamera Bracket Only, CCTVCameraisnotincluded.Compatible with Hikvision Analog camera：DS-2CE56D5T-(A)VPIR3, DS-2CE56D5T-AVPIR3Z(H), DS-2CE56D1T-(A)VPIR3(Z), DS-2CE56C5T-(A)VPIR3, DS-2CE56D7T-(A)VPIT3Z, DS-2CE56D8T-(A)VPIT3Z/VPIT3ZE, DS-2CC52D9T-AVPIT3ZE, DS-2CE56D0T-VPIR3E, DS-2CE56F7T-(A)VPIT3Z, DS-2CE56H0T-(A)VPIT3ZF/VPIT3ZE, DS-2CE56 COL price VAL 31.99 COL priceCurrency VAL USD",LINOVISION DS-1273ZJ-140 Outdoor Indoor Wall Mount Bracket for Hikvision Dome Camera
90795718,right,Hikvision,"COL brand VAL Hikvision COL title VAL DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA COL description VAL DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA COL price VAL 2389.99005 COL priceCurrency VAL RON","Hikvision DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA"
9746845,right,Dymo,COL brand VAL Dymo COL title VAL Dymo 53718 Black On Yellow - 24mm COL description VAL Dymo S0720980 from Dymo Express. 53718 Black On Yellow - Yellow- 24mm. COL price VAL 15.70 COL priceCurrency VAL GBP,Dymo Dymo 53718 Black On Yellow - 24mm
26786850,right,Daniel Wellington horloges,COL brand VAL Daniel Wellington horloges COL title VAL Daniel Wellington Horloge Classic Sheffield Rose DW00100036 COL description VAL Daniel Wellington Horloge Classic Sheffield Rose DW00100036 COL price VAL 135.20 COL priceCurrency VAL EUR,Daniel Wellington horloges Daniel Wellington Horloge Classic Sheffield Rose DW00100036
48791418,right,Asus,COL brand VAL Asus COL title VAL ASUS Dual GeForce GTX 1660 6GB OC Edition EVO 192Bit GDDR5 COL description VAL  COL price VAL  COL priceCurrency VAL ,Asus ASUS Dual GeForce GTX 1660 6GB OC Edition EVO 192Bit GDDR5
