id,brand,title,description,price,priceCurrency,text
93978472,,"CORSAIR CRYSTAL 570X RGB Mid-Tower Case, 3 RGB Fans, Tempered Glass - White| CC-9011110-WW","Clearly SuperiorWith immaculate tempered glass enclosing the entire chassis, every component of your build is on display for all to see, including three vivid SP120 RGB LED fans and a built-in LED controller.",775,AED,"COL brand VAL  COL title VAL CORSAIR CRYSTAL 570X RGB Mid-Tower Case, 3 RGB Fans, Tempered Glass - White| CC-9011110-WW COL description VAL Clearly SuperiorWith immaculate tempered glass enclosing the entire chassis, every component of your build is on display for all to see, including three vivid SP120 RGB LED fans and a built-in LED controller. COL price VAL 775 COL priceCurrency VAL AED"
12389785,Maxxis,"Maxxis Maxxis, Minion DHR2, Tire, 29''x2.40, Folding, Tubeless Ready, 3C Maxx Grip, 2-ply, Wide Trail, 60TPI, Black",,90.00,USD,"COL brand VAL Maxxis COL title VAL Maxxis Maxxis, Minion DHR2, Tire, 29''x2.40, Folding, Tubeless Ready, 3C Maxx Grip, 2-ply, Wide Trail, 60TPI, Black COL description VAL  COL price VAL 90.00 COL priceCurrency VAL USD"
61066243,,Xerox Phaser 7760 Yellow Toner 106R01162,"OEM Xerox Phaser Printer SuppliesXerox Phaser 7760 TonerXerox 106R01162 Yellow Toner25,00 Pages Yield",683.65,CAD,"COL brand VAL  COL title VAL Xerox Phaser 7760 Yellow Toner 106R01162 COL description VAL OEM Xerox Phaser Printer SuppliesXerox Phaser 7760 TonerXerox 106R01162 Yellow Toner25,00 Pages Yield COL price VAL 683.65 COL priceCurrency VAL CAD"
10557104,,Traveler's Notebook Refill - Sketch Paper,"Capture the moment in a drawing you create. Each page is perforated to easily pull out to share as a postcard, to be framed or hung up.48 pages, blank perforated, saddle stitched. H210 x W110 x D6mm",10.00,AUD,"COL brand VAL  COL title VAL Traveler's Notebook Refill - Sketch Paper COL description VAL Capture the moment in a drawing you create. Each page is perforated to easily pull out to share as a postcard, to be framed or hung up.48 pages, blank perforated, saddle stitched. H210 x W110 x D6mm COL price VAL 10.00 COL priceCurrency VAL AUD"
12110339,Seiko,Seiko Mens Presage Automatic Blue Date Dial Stainless Steel Bracelet Watch SRPD41J1,PRESAGE SS BW BLU DL DT,428.00,GBP,COL brand VAL Seiko COL title VAL Seiko Mens Presage Automatic Blue Date Dial Stainless Steel Bracelet Watch SRPD41J1 COL description VAL PRESAGE SS BW BLU DL DT COL price VAL 428.00 COL priceCurrency VAL GBP
49066670,,Blaze 32 Inch 4-Burner LTE Gas Grill With Rear Burner and Built-in Lighting System - BLZ-4LTE2-NG/LP,"4 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 56,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 66,000Heavy 9mm triangular stainless steel cooking rods maximize durability740 square inches of total cooking spacePush and turn flame-thrower primary ignition system delivers a fast start every timeFlash tube ignition and crossovers provide an alternate ignition optionRemovable warming rackHeat zone separators divide the cooking surface into individual temperature zonesFlame stabilizing grids minimize flare-ups while adding a grilled flavorFull-width drip tray for quick clean upIlluminated control knobs for evening gatherings creates a sophisticated appearanceInterior lights help navigate the grilling surface at nightDouble-lined grill hood protects outer layer from heat discoloration and maintains more heatBlaze Grills offers an impressive Lifetime WarrantySKU:BLZ-4LTE2-LP/NGAdditional informationWEIGHT114 lbsCOOKING GRID DIMENSIONS29 1/2\"" x 17 7/8\""TOTAL GRILLING AREA740 Sq. InchesNUMBER OF MAIN BURNERS4 BurnersMAIN BURNER CONFIGURATIONAll ConventionalGRILLING SURFACE BTUS56000ROTISSERIE BACKBURNERYesROTISSERIE BURNER BTUS10000INFRARED MAIN BURNERNoEXTERIOR MATERIAL304 Stainless SteelCOOKING GRID MATERIALStainless SteelDIMENSIONS21 1/4\"" H x 32 1/2\"" W x 25 3/4\"" DCUT-OUT DIMENSIONS8 1/2\"" H X 30 5/8\"" W X 21 1/4\"" DWARRANTYWARRANTY ON PARTS EFFECTIVE 3-15-16 :Main Burners – Lifetime (Parts Only)Cooking Grids – Lifetime (Parts Only)Body – Lifetime (Parts Only)Flame Tamers + Heat Zone Separators – Lifetime (Parts Only)Control Valves – Lifetime (Parts Only)Ignition and Lighting Systems – 1 Year (Parts Onle)CONNECTION SIZESNatural Gas (NG): 1/2\""Propane (LP): 3/8\""",1849.99,USD,"COL brand VAL  COL title VAL Blaze 32 Inch 4-Burner LTE Gas Grill With Rear Burner and Built-in Lighting System - BLZ-4LTE2-NG/LP COL description VAL 4 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 56,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 66,000Heavy 9mm triangular stainless steel cooking rods maximize durability740 square inches of total cooking spacePush and turn flame-thrower primary ignition system delivers a fast start every timeFlash tube ignition and crossovers provide an alternate ignition optionRemovable warming rackHeat zone separators divide the cooking surface into individual temperature zonesFlame stabilizing grids minimize flare-ups while adding a grilled flavorFull-width drip tray for quick clean upIlluminated control knobs for evening gatherings creates a sophisticated appearanceInterior lights help navigate the grilling surface at nightDouble-lined grill hood protects outer layer from heat discoloration and maintains more heatBlaze Grills offers an impressive Lifetime WarrantySKU:BLZ-4LTE2-LP/NGAdditional informationWEIGHT114 lbsCOOKING GRID DIMENSIONS29 1/2\"" x 17 7/8\""TOTAL GRILLING AREA740 Sq. InchesNUMBER OF MAIN BURNERS4 BurnersMAIN BURNER CONFIGURATIONAll ConventionalGRILLING SURFACE BTUS56000ROTISSERIE BACKBURNERYesROTISSERIE BURNER BTUS10000INFRARED MAIN BURNERNoEXTERIOR MATERIAL304 Stainless SteelCOOKING GRID MATERIALStainless SteelDIMENSIONS21 1/4\"" H x 32 1/2\"" W x 25 3/4\"" DCUT-OUT DIMENSIONS8 1/2\"" H X 30 5/8\"" W X 21 1/4\"" DWARRANTYWARRANTY ON PARTS EFFECTIVE 3-15-16 :Main Burners – Lifetime (Parts Only)Cooking Grids – Lifetime (Parts Only)Body – Lifetime (Parts Only)Flame Tamers + Heat Zone Separators – Lifetime (Parts Only)Control Valves – Lifetime (Parts Only)Ignition and Lighting Systems – 1 Year (Parts Onle)CONNECTION SIZESNatural Gas (NG): 1/2\""Propane (LP): 3/8\"" COL price VAL 1849.99 COL priceCurrency VAL USD"
70159856,,APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLI,"APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLIModel: SURT20KRMXLIAPC Smart-UPS RT, 16 kW / 20 kVA,Input 230V / Output 230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 12 UIncludes: CD with software, Rack Mounting support rails, Smart UPS signalling RS-232 cable, User Manual, Web/SNMP Management Card",16299,SGD,"COL brand VAL  COL title VAL APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLI COL description VAL APC Smart-UPS RT 20kVA RM 230V - SURT20KRMXLIModel: SURT20KRMXLIAPC Smart-UPS RT, 16 kW / 20 kVA,Input 230V / Output 230V, Interface Port DB-9 RS-232, RJ-45 10/100 Base-T, Smart-Slot, Extended runtime model, Rack Height 12 UIncludes: CD with software, Rack Mounting support rails, Smart UPS signalling RS-232 cable, User Manual, Web/SNMP Management Card COL price VAL 16299 COL priceCurrency VAL SGD"
59324937,,Fujifilm Instax Square Film Twin Pack 20 Shots,The Fujifilm Instax Film Square Twin Pack 20 Shots is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax,,,COL brand VAL  COL title VAL Fujifilm Instax Square Film Twin Pack 20 Shots COL description VAL The Fujifilm Instax Film Square Twin Pack 20 Shots is designed for the Fujifilm Instax Square SQ6 instant camera. The film boasts the same professional high quality found in all Instax COL price VAL  COL priceCurrency VAL 
12243414,CANON,Canon CLI-251BK XL High-Capacity Black Ink Tank,"For the PIXMA iX6820, iP7220, iP8720, MG5420, MG5422, MG5520, MG5522, MG6320, MG6420, MG7120, MX722, and MX922 PrintersThe CLI-251BK XL High-Capacity Black Ink Tank from Canon is part of the ChromaLife100 system that guarantees print longevity of 300 years when used with select Canon paper and stored in an archival-quality photo album. The ink tank features an LED light which will illuminate when you install the ink tank correctly. Additionally, when a full set of Canon ink is installed, you can access content on Canon's Creative Park Premium website for free. The instant-drying ink is compatible with the following printers:PIXMA iX6820 PIXMA iP7220 PIXMA iP8720 PIXMA MG5420 PIXMA MG5422 PIXMA MG5520 PIXMA MG5522 PIXMA MG6320 PIXMA MG6420 PIXMA MG7120 PIXMA MX722 PIXMA MX922Ink Dries Instantly: Photos can be handled right out of the printer without getting smudgedSmart LED: Lets you know when the ink is properly installedChromaLife100 : Combines enhanced FINE print head technology with select Canon inks and select Canon photo papers for borderless photos that will last up to 300 years when stored in an archival-quality photo albumCreative Park Premium: After installing a full set of Canon ink you can download projects from the Creative Park Premium website including postcards, calendars, scrapbook pages, and paintings",0.0,USD,"COL brand VAL CANON COL title VAL Canon CLI-251BK XL High-Capacity Black Ink Tank COL description VAL For the PIXMA iX6820, iP7220, iP8720, MG5420, MG5422, MG5520, MG5522, MG6320, MG6420, MG7120, MX722, and MX922 PrintersThe CLI-251BK XL High-Capacity Black Ink Tank from Canon is part of the ChromaLife100 system that guarantees print longevity of 300 years when used with select Canon paper and stored in an archival-quality photo album. The ink tank features an LED light which will illuminate when you install the ink tank correctly. Additionally, when a full set of Canon ink is installed, you can access content on Canon's Creative Park Premium website for free. The instant-drying ink is compatible with the following printers:PIXMA iX6820 PIXMA iP7220 PIXMA iP8720 PIXMA MG5420 PIXMA MG5422 PIXMA MG5520 PIXMA MG5522 PIXMA MG6320 PIXMA MG6420 PIXMA MG7120 PIXMA MX722 PIXMA MX922Ink Dries Instantly: Photos can be handled right out of the printer without getting smudgedSmart LED: Lets you know when the ink is properly installedChromaLife100 : Combines enhanced FINE print head technology with select Canon inks and select Canon photo papers for borderless photos that will last up to 300 years when stored in an archival-quality photo albumCreative Park Premium: After installing a full set of Canon ink you can download projects from the Creative Park Premium website including postcards, calendars, scrapbook pages, and paintings COL price VAL 0.0 COL priceCurrency VAL USD"
46010816,Dymo,Dymo 40913 Black On White - 9mm,Dymo S0720680 from Dymo Express. 40913 Black On White - White- 9mm .,9.91,GBP,COL brand VAL Dymo COL title VAL Dymo 40913 Black On White - 9mm COL description VAL Dymo S0720680 from Dymo Express. 40913 Black On White - White- 9mm . COL price VAL 9.91 COL priceCurrency VAL GBP
93033011,Audemars Piguet,Audemars Piguet Royal Oak Offshore Selfwinding Chronograph Watch - 26470ST.OO.A099CR.01,"42 mm stainless steel case, 14.5 mm thick, sapphire crystal back, black ceramic pushpieces and screw-locked crown, brown dial with Méga Tapisserie pattern, blue counters, Arabic numerals with luminescent coating, white gold Royal Oak hands with luminescent coating, Calibre 3126 / 3840 Manufacture movement with chronograph, hours, minutes, small seconds, date, approximately 50 hours of power reserve, hand-stitched large square scale brown alligator strap, stainless steel pin buckle. Water resistant to 100 m.",25210.00,USD,"COL brand VAL Audemars Piguet COL title VAL Audemars Piguet Royal Oak Offshore Selfwinding Chronograph Watch - 26470ST.OO.A099CR.01 COL description VAL 42 mm stainless steel case, 14.5 mm thick, sapphire crystal back, black ceramic pushpieces and screw-locked crown, brown dial with Méga Tapisserie pattern, blue counters, Arabic numerals with luminescent coating, white gold Royal Oak hands with luminescent coating, Calibre 3126 / 3840 Manufacture movement with chronograph, hours, minutes, small seconds, date, approximately 50 hours of power reserve, hand-stitched large square scale brown alligator strap, stainless steel pin buckle. Water resistant to 100 m. COL price VAL 25210.00 COL priceCurrency VAL USD"
93548558,,Cooler Master MasterBox TD500 Mesh Triple ARGB Full Tower Gaming Cabinet with Dual 360mm Radiator Support and Crystalline Tempered Glass,"The polygonal mesh design featuring a three-dimensional contour that’s not only aesthetical but is capable of simultaneously providing high airflow and dust filtration.It supports Mini-ITX, Micro-ATX, ATX, SSI CEB, E-ATX (up to 12” x 10.7” motherboards). Support for up to seven 120mm fans and 360mm front and top radiator and rear liquid cooling too.It can take up-to two 360mm radiators on the top and front panel to keep the most extreme systems cool enabling stable performance even during peak usage.With 2 x 3.5’’/2.5’’ Combo HDD and 4 (2 + 2) x 2.5’’ SSD drive bays. Supports up to a 410mm graphics card, a 165mm CPU cooler, and up to a 180mm PSU in length enabling room for upgrades.Three pre-installed 120mm addressable RGB fans flood the Polygonal Mesh front panel with lighting while providing considerable airflow to the system.~section~ Polygonal MeshCrafted from Cooler Master’s Fine Mesh technology, Polygonal Mesh features a threedimensional contour and is also capable of simultaneously providing high airflow and dust filtration. Crystalline Tempered GlassA crystalline design spans the edges of the tempered glass side panel, precision engineered for strength as well as aesthetics. Triple ARGB FansThree addressable RGB fans flood the Polygonal Mesh front panel with lighting while providing considerable airflow to the system. Dual 360mm Radiator SupportFor enthusiast-grade cooling, two 360mm radiators are supported on the top and front panel to keep the most extreme systems cool. Versatile Cooling OptionsSupport for up to seven 120mm fans and front, top, and rear liquid cooling ensure the utmost in performance. Room For UpgradesSupport for up to a 410mm graphics card, a 165mm CPU cooler, and up to a 180mm PSU in length provides room for upgrades to stay ahead of the game.~section~ModelMASTERBOX TD500 MESHDimensions493 x 217 x 469mmForm FactorFull TowerMaterialsExterior : Steel, Mesh, PlasticLeft Side : Tempered GlassMotherboardSupportMini-ITX, Micro-ATX, ATX, SSI CEB, E-ATX* (*up to 12” x 10.7” motherboards)I/O Ports USB Ports : 2 x USB 3.2 Gen 1 (USB 3.0)Audio : 1 x 3.5mm Audio Jack : 1 x 3.5mm Mic JackOther : 1 x ARGB Controller, 1 x ARGB 2-to-3 Splitter (With controller)1 x ARGB 2-to-3 Splitter (Without controller) Side PanelTempered GlassExpansion & Drive BaysExpansion Slots73.5 Inch / 2.5 Inch2Fan SupportFront3 x 120mm2 x 140mmTop3 x 120mm2 x 140mmRear1 x 120mmPre-Installed Fan3Fan RGB EffectARGBRadiator SupportFront120 / 140 / 240/ 280 / 360mmTop120 / 240 / 360mm(44mm max motherboard component height)Rear120mmClearanceMax GPU Length410mm / 16.10\""Max CPU Height165mm / 6.49\""Max PSU Height180mm / 7.08\"" (295mm / 11.61” withHDD cage removed)MiscellaneousDust FiltersFront, Top, BottomNet Weight6.95 kgGross Weight8.30 kgWarranty2 Years of standard warrantyPackage ContentsMASTERBOX TD500 MESH MCB-D500D-KGNN-S01 1N",8799.00,INR,"COL brand VAL  COL title VAL Cooler Master MasterBox TD500 Mesh Triple ARGB Full Tower Gaming Cabinet with Dual 360mm Radiator Support and Crystalline Tempered Glass COL description VAL The polygonal mesh design featuring a three-dimensional contour that’s not only aesthetical but is capable of simultaneously providing high airflow and dust filtration.It supports Mini-ITX, Micro-ATX, ATX, SSI CEB, E-ATX (up to 12” x 10.7” motherboards). Support for up to seven 120mm fans and 360mm front and top radiator and rear liquid cooling too.It can take up-to two 360mm radiators on the top and front panel to keep the most extreme systems cool enabling stable performance even during peak usage.With 2 x 3.5’’/2.5’’ Combo HDD and 4 (2 + 2) x 2.5’’ SSD drive bays. Supports up to a 410mm graphics card, a 165mm CPU cooler, and up to a 180mm PSU in length enabling room for upgrades.Three pre-installed 120mm addressable RGB fans flood the Polygonal Mesh front panel with lighting while providing considerable airflow to the system.~section~ Polygonal MeshCrafted from Cooler Master’s Fine Mesh technology, Polygonal Mesh features a threedimensional contour and is also capable of simultaneously providing high airflow and dust filtration. Crystalline Tempered GlassA crystalline design spans the edges of the tempered glass side panel, precision engineered for strength as well as aesthetics. Triple ARGB FansThree addressable RGB fans flood the Polygonal Mesh front panel with lighting while providing considerable airflow to the system. Dual 360mm Radiator SupportFor enthusiast-grade cooling, two 360mm radiators are supported on the top and front panel to keep the most extreme systems cool. Versatile Cooling OptionsSupport for up to seven 120mm fans and front, top, and rear liquid cooling ensure the utmost in performance. Room For UpgradesSupport for up to a 410mm graphics card, a 165mm CPU cooler, and up to a 180mm PSU in length provides room for upgrades to stay ahead of the game.~section~ModelMASTERBOX TD500 MESHDimensions493 x 217 x 469mmForm FactorFull TowerMaterialsExterior : Steel, Mesh, PlasticLeft Side : Tempered GlassMotherboardSupportMini-ITX, Micro-ATX, ATX, SSI CEB, E-ATX* (*up to 12” x 10.7” motherboards)I/O Ports USB Ports : 2 x USB 3.2 Gen 1 (USB 3.0)Audio : 1 x 3.5mm Audio Jack : 1 x 3.5mm Mic JackOther : 1 x ARGB Controller, 1 x ARGB 2-to-3 Splitter (With controller)1 x ARGB 2-to-3 Splitter (Without controller) Side PanelTempered GlassExpansion & Drive BaysExpansion Slots73.5 Inch / 2.5 Inch2Fan SupportFront3 x 120mm2 x 140mmTop3 x 120mm2 x 140mmRear1 x 120mmPre-Installed Fan3Fan RGB EffectARGBRadiator SupportFront120 / 140 / 240/ 280 / 360mmTop120 / 240 / 360mm(44mm max motherboard component height)Rear120mmClearanceMax GPU Length410mm / 16.10\""Max CPU Height165mm / 6.49\""Max PSU Height180mm / 7.08\"" (295mm / 11.61” withHDD cage removed)MiscellaneousDust FiltersFront, Top, BottomNet Weight6.95 kgGross Weight8.30 kgWarranty2 Years of standard warrantyPackage ContentsMASTERBOX TD500 MESH MCB-D500D-KGNN-S01 1N COL price VAL 8799.00 COL priceCurrency VAL INR"
